Level3	G6R1_MAIN_09MAY2016_LD1	G6R3_MAIN_09MAY2016_LD1	G6R1_NF_09MAY2016_LD1	G6R2_MAIN_09MAY2016_LD1	G6R4_NF_09MAY2016_LD1	G6R2_NF_09MAY2016_LD1	G6R4_MAIN_09MAY2016_LD1	G6R3_NF_09MAY2016_LD1	G6R1_MAIN_31MAY2016_LD1	G6R2_NF_31MAY2016_LD1	G6R3_MAIN_31MAY2016_LD1	G6R1_NF_31MAY2016_LD1	G6R4_MAIN_31MAY2016_LD1	G6R2_MAIN_31MAY2016_LD1	G6R4_NF_31MAY2016_LD1	G6R3_NF_31MAY2016_LD1	G6R3_NF_20JUN2016_LD1	G6R3_MAIN_20JUN2016_LD1	G6R4_NF_20JUN2016_LD1	G6R2_MAIN_20JUN2016_LD1	G6R4_MAIN_20JUN2016_LD1	G6R2_NF_20JUN2016_LD1	G6R1_MAIN_20JUN2016_LD1	G6R1_NF_20JUN2016_LD1	G6R2_NF_12JUL2016_LD1	G6R4_NF_12JUL2016_LD1	G6R4_MAIN_12JUL2016_LD1	G6R1_NF_12JUL2016_LD1	G6R1_MAIN_12JUL2016_LD1	G6R3_MAIN_12JUL2016_LD1	G6R3_NF_12JUL2016_LD1	G6R2_MAIN_12JUL2016_LD1	G6R1_MAIN_01AUG2016_LD1	G6R4_NF_01AUG2016_LD1	G6R2_NF_01AUG2016_LD1	G6R2_MAIN_01AUG2016_LD1	G6R4_MAIN_01AUG2016_LD1	G6R3_MAIN_01AUG2016_LD1	G6R1_NF_01AUG2016_LD1	G6R3_NF_01AUG2016_LD1	G6R1_MAIN_22AUG2016_LD1	G6R3_MAIN_22AUG2016_LD1	G6R3_NF_22AUG2016_LD1	G6R1_NF_22AUG2016_LD1	G6R2_NF_22AUG2016_LD1	G6R2_MAIN_22AUG2016_LD1	G6R4_MAIN_22AUG2016_LD1	G6R4_NF_22AUG2016_LD1	G6R2_MAIN_12SEP2016_LD1	G6R2_NF_12SEP2016_LD1	G6R1_MAIN_12SEP2016_LD1	G6R3_NF_12SEP2016_LD1	G6R4_MAIN_12SEP2016_LD1	G6R3_MAIN_12SEP2016_LD1	G6R1_NF_12SEP2016_LD1	G6R4_NF_12SEP2016_LD1	G6R3_NF_03OCT2016_LD1	G6R4_NF_03OCT2016_LD1	G6R4_MAIN_03OCT2016_LD1	G6R3_MAIN_03OCT2016_LD1	G6R1_MAIN_03OCT2016_LD1	G6R1_NF_03OCT2016_LD1	G6R2_NF_03OCT2016_LD1	G6R2_MAIN_03OCT2016_LD1	G6R4_MAIN_07NOV2016_LD1	G6R2_NF_07NOV2016_LD1	G6R1_MAIN_07NOV2016_LD1	G6R1_NF_07NOV2016_LD1	G6R3_MAIN_07NOV2016_LD1	G6R2_MAIN_07NOV2016_LD1	G6R4_NF_07NOV2016_LD1	G6R3_NF_07NOV2016_LD1
Pantothenate and CoA biosynthesis	18.835904298145227	0.0	0.0	0.0	0.0	20.0361579897738	17.852650384772588	0.0	19.537547509292803	19.747678205872347	18.574544983844078	19.510967983024777	19.26004026495679	19.718086989728246	17.67172372161319	17.627392446781936	17.381305386374112	17.675579485074145	16.859352606323316	17.706484051832167	16.386011344650115	16.71406259575088	18.709830434113815	18.434348472231456	19.726204481180186	17.176342367204278	17.533438425333745	18.402949455861375	18.571541504990453	20.277366695109773	17.037349995633363	18.210175404474455	16.3476053428458	15.154345468030067	16.275660443377426	15.801602703238347	16.117033520897888	15.556037157427516	16.923494536250704	14.525713019115319	15.493300338937107	15.988440498544465	15.287149202910859	15.677992933502471	15.639539058889108	15.526720914589704	15.498508586529905	15.721764271975896	15.724825329665876	15.815438038855158	15.362569946929993	15.535739557956669	15.317449007592499	15.33083987905466	15.559935893857702	15.721230054421223	16.00007585783995	15.152265810850714	15.332623574755232	15.849192444323116	16.08967198344275	15.817129393823151	15.734474087830165	15.546561283900921	14.839777391624128	14.613480019590995	14.898054810178488	14.89736669537536	14.668423706727763	14.71272881588818	14.699670175546922	14.733888338377614
Penicillin and cephalosporin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	17.97974919287829	0.0	17.57274887671273	0.0	19.777673384155236	20.50380178344206	0.0	0.0	17.219322264233533	0.0	17.74024109313998	18.8564251216375	16.143304230955373	16.591904449311727	16.736507689090452	17.995334911692066	0.0	18.398209376834465	19.24622209292875	16.603522875476834	17.589930871782865	17.312166210360644	18.808706725858897	17.79893902319708	16.791960243435756	19.38012303600559	16.55779116031199	15.288765509165792	16.698727761875848	16.52837556013461	16.73318323664527	16.759562801585684	15.983805905631318	16.273366839065353	16.420022462441786	16.223421040784253	16.191879444670107	15.784441988723971	16.00503234068269	15.64581919586456	15.543752173220696	15.675907005141918	15.468030158049512	15.917160893602857	15.15200269300575	15.971354775372436	15.014698868708631	15.208495747114844	15.62037292217038	15.494237252721105	16.22556580323867	14.51106075772037	15.059864258757193	15.812778597265792	15.6662473592325	15.457464712438277	15.283392943908076	15.258269813611268	14.649980763610396	14.519588054826452	14.608756830614935	14.512143363341377	14.520820916089761	14.463239019283696	14.564904158496772	14.696742283846326
Pentose and glucuronate interconversions	20.567926571550867	22.33603846125342	0.0	21.61677146947138	20.984663188296707	21.12345045195812	17.9702003632621	0.0	19.251098494889707	17.596394791001515	17.31147802164866	20.054459935233723	18.02653183795771	20.81362386326659	17.18382151080592	19.869167332821405	17.57770783437106	18.136575562040697	17.014526505267586	17.620957599893377	16.011295536719647	16.949276633135067	18.67202116568424	19.4922244356246	19.189730769970442	17.423880937822307	17.74738235757901	18.270390080427987	18.812179496992037	19.35957788271824	17.581776573768998	18.666257730089388	16.84103945967175	15.353498659723817	16.41777632580721	16.096515313526773	16.11695685841924	16.113734062160006	17.07262491145813	14.988978016872235	15.984240302162126	16.354777425280353	15.495995345402497	16.066270083620655	15.90719465655893	16.266653807748437	15.950264930541243	16.352899502534584	16.053223087824886	16.029872491331016	15.470436746024525	16.094569834926116	15.53074182640755	15.600417867399386	15.812012607447874	15.884545253354322	16.02255009956	15.176277739270182	15.322645885865546	16.051666663299102	15.917404691575936	15.724685396254651	15.710577457250242	15.140999042816443	14.788823063037716	14.860833435960403	14.902551812164267	14.957622624964454	14.814689834642952	14.79754591248182	14.962558299192471	14.924531066784551
Pentose phosphate pathway	18.412870417743605	20.873842844693627	0.0	21.170817754352303	20.510728372083637	19.962085442655898	17.916034469573106	0.0	17.788207376383152	20.16443313511974	18.358611868470092	18.65866655200049	18.858107600395744	19.229462371561684	17.179034081787762	18.678054350731852	17.35458280728015	18.43613630452407	16.39566083560256	17.209919479622968	16.166950542427855	17.22455859936914	18.066557034919853	18.777735406102465	18.515331332201793	16.848791709927177	17.71012357829963	18.013324856608673	18.66078646858644	19.332330557655034	16.822001230857037	18.97056294686279	16.591391632897494	15.241121487123758	16.248472942931237	16.008736107815274	15.942348986281925	16.306998413216405	16.676630109473777	15.18138659550164	15.75922239319347	15.958966576698737	15.625211720323593	15.77107865727371	15.664993289914522	15.585760237853126	15.475130104315364	15.819723204320963	15.66351092463282	15.940279989982418	15.578917656478183	15.624257162323907	15.304018799199644	15.326047333525016	15.594917334382737	15.69016091872759	15.896210479742392	15.165808058471653	15.330710506972311	15.855483055229547	16.207895007145776	15.798442843272827	15.73023570516706	15.412461242965527	14.777518959385436	14.605805804264053	14.844738899964534	14.940360697982024	14.641606346999174	14.710304433566382	14.651592491020972	14.624554488469276
Peptidoglycan biosynthesis	20.088145316111376	0.0	0.0	0.0	19.923651655182844	19.90796385747499	18.69559893535462	0.0	19.0884512773013	20.355860559606267	18.89469916003508	20.358023933256096	18.908680960276897	19.632955940509046	18.409059993554273	18.894173399449897	17.62245433250659	18.587585738360417	17.226793343235773	17.801909464802662	16.522173022425857	17.575181988652602	18.28870158051546	19.044909920144875	19.507377757691568	17.444059348037207	17.92005927219413	18.127815625127703	18.831924440752093	18.90674718823411	17.62010495187504	18.68484362114384	16.54492442479118	15.637658288921394	16.504875793107264	16.263143962094407	16.46905284602688	16.28681890336071	16.793054409725766	15.205699122181333	15.669786040797902	15.903413920048909	15.361866978399474	15.65459337382021	15.720393775572152	15.594216701255913	15.558189354100456	15.80893451992493	15.477010473863654	15.891423984633974	15.375545849857442	15.530376767671365	15.284670629162424	15.333442898894303	15.475446982879077	15.553627152467659	16.091712815101115	15.073037082440432	15.223312817030918	15.83299396748198	16.075666396116937	15.70779579182862	15.500661430704607	15.436306547487384	14.77804679942917	14.682048160701386	14.821731444674182	14.887878019048875	14.715743813410867	14.69834870920272	14.744633472019185	14.72437951789635
Peroxisome	17.567519061284553	0.0	0.0	0.0	0.0	0.0	17.54818012431201	0.0	0.0	0.0	19.53261708948808	19.394608718560246	19.60958495198772	18.87184927594943	18.972954815550025	17.995741911987526	17.060737429256143	18.44665020976059	16.627733993406785	17.506078347092117	16.06702951034473	17.24106529418736	17.131491973399456	0.0	0.0	17.1493551114973	17.72330560355105	18.780693927748995	18.399581007214554	0.0	16.46492745545676	18.620360878178463	17.355311233893907	15.874400004064418	16.612356100747668	16.706335345717417	17.01196322270875	16.956755275735816	17.128745028522943	15.57732221113001	15.79681916134885	16.519641729185214	15.97372746911855	16.231672584632648	15.827602976917046	15.522331680721507	15.418808156538203	16.027958030601653	15.706165715247092	15.89602037920803	15.351497794780803	15.575576204744612	15.468191121530142	15.420177541184765	15.581642484436927	15.905503592367623	15.74945234755006	14.97634291404117	15.33585470402587	15.975183382620841	15.622546706207963	15.42860348634981	15.512448299690556	15.098506087157958	14.728176462200345	14.434118371876787	14.592292502037026	14.652349762374588	14.416105275745235	14.584305876311992	14.468264856667679	14.72768844958027
Phenylalanine metabolism	20.013619606448437	20.9184994875307	0.0	0.0	21.151780320200878	18.569477279567874	17.513788533703753	23.980528212194724	18.462842112967152	22.33365841104118	20.04602467234633	22.7124711677551	19.243079152953417	20.694953916850324	18.44250170107784	18.539294356142115	17.888571315939156	18.01477251474822	16.83518931226726	18.02470319977959	17.06184782040851	17.18970010734377	18.12912768006968	19.284403386567547	20.424411819732427	17.344018293543314	17.8635444857353	18.985713495919196	18.9682767531262	20.763152865234492	17.574309027708036	19.23453287083326	17.222259046038992	15.692980427668896	16.72912800944199	16.354080608241418	16.514059870701477	16.574612332355215	16.838487700127892	15.051194864036392	16.05525092816448	16.342591828669125	15.726917153180173	16.426704996732337	15.891985688878213	15.989194349123492	16.029118048421577	16.289645512471502	15.977398940462205	16.209723334869206	15.691252991863152	15.795077548968617	15.554995824379796	15.622456997025884	15.82562191180482	16.13060493295012	16.165539519997974	15.150219025241295	15.420037318841782	16.073889188914276	16.13969178735837	15.91002721011834	15.880346933811492	15.482717729732778	14.812473723855089	14.716332472943513	14.86640201090674	15.024624672134085	14.702322182235063	14.785658608742557	14.757773504144367	14.905198443476767
Phenylalanine, tyrosine and tryptophan biosynthesis	19.183407520742936	0.0	22.39958606514857	18.809855180665718	21.41532697241305	19.31748997063921	17.76587923522095	0.0	18.49524656713139	21.017474757591252	17.66946570284362	21.286905814228486	18.748319895831298	20.509948359846753	18.355225097490404	18.404434233423903	17.855014127760814	17.836335049369577	16.551009329285765	17.854524019844746	16.542436391060868	17.045184723297314	18.605764267498994	18.439975187676794	18.611299779875267	17.165703497229895	17.440369456049865	18.818151307990277	18.571827702009312	19.57428765022927	17.398437813136447	18.45613954624847	16.52306617886509	15.475335782823143	16.744996485382174	15.907887961518716	15.993583939590994	16.42504830290831	17.00448176645109	14.852132684981878	15.451742364422042	16.2330692755829	15.490833028044598	15.74554066408102	15.598426819615113	15.741070571189987	15.601654396570222	15.872432395256942	15.671560340639818	16.115392570405916	15.399507841908068	15.586514392302492	15.25882387666331	15.442301192184178	15.626800021323088	15.594502050760461	16.16269323410072	14.930722789218226	15.196960569518026	15.896610749059853	15.91812834944118	16.0318060887301	15.82571081849296	15.515029072662903	14.49094199339679	14.21517446004367	14.658563449433652	14.959989619692946	14.439208797252176	14.418520961954556	14.480734134283386	14.664603179187718
Phenylpropanoid biosynthesis	0.0	0.0	0.0	0.0	0.0	17.326607204292937	16.82151291759857	0.0	0.0	20.064974869722818	16.52144494309868	0.0	20.38334038464535	0.0	15.962363710345517	0.0	17.86131831399591	16.945848938808584	16.06249234173489	18.364546060633838	17.08788148674651	15.81516446456868	16.43897700423748	20.97186162732262	19.72176135461849	17.784069245863083	17.581234990228534	19.363062460020505	18.186355653822496	19.87720843588807	17.583767540939586	20.337068855659883	15.994465675789618	14.471590982279302	16.13294637162377	16.579648907443648	17.11993443111297	14.592276357176077	16.736553565885345	13.623183862695429	15.930325344840602	16.532457438541876	15.117549450806733	15.230003626072058	15.667988381105244	16.29564248213238	15.641132139954522	15.995377075633685	16.178865083327985	16.56826540326493	15.36112870709432	16.06233427830176	15.548891248544244	15.7357020406541	16.07440275091433	16.098997638727784	17.00905637449222	15.25274038996924	15.729159739519044	16.11365308119019	16.42690229022383	16.16105079415891	16.243524404503574	15.62303888537682	14.578386325493355	14.518178161517332	14.932397244728657	14.946401068606836	14.234285288827838	14.412271269962833	14.275840460916566	15.009090086039555
Phosphonate and phosphinate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	16.65751317552833	0.0	0.0	0.0	0.0	19.678536377105335	0.0	0.0	20.008252706061963	0.0	19.241225783928254	18.296609846301124	16.9675899735952	0.0	16.357280478441854	18.17236335321756	0.0	0.0	19.89272381082795	16.837360846043357	17.718434946774284	0.0	0.0	17.999273840073396	16.987321656518425	17.9960970802425	17.158161773784965	15.445973476943346	16.63498546713613	16.077469150767833	15.964247073136097	16.28296415931222	19.089956762962036	14.955003211011247	16.177704742599246	16.324535353122858	16.527617524653316	16.653818751897486	17.08750024942853	16.067736959554708	16.185608105244338	16.169964851191256	16.14220812554982	16.064533082651973	16.659456629528457	15.563538942360992	15.4190589291254	16.379492325741733	15.96617719932366	15.991891664441427	16.36725447621918	15.417238366939573	15.759641773413895	17.038270377437374	16.77541156444811	15.952083378588018	15.951340745247826	15.579415516761904	14.909609510947952	14.507901333428917	14.97459581695405	15.096136112985702	14.436218407633863	15.052646668516168	14.544620627518434	15.038593740228087
Phosphotransferase system (PTS)	17.733434094391	0.0	0.0	0.0	0.0	0.0	17.635185778734105	0.0	0.0	0.0	18.43798166397967	0.0	18.717204193207035	0.0	17.092456135759146	17.695594693350447	17.660432278514577	17.94378230068489	16.741596346058145	17.762425521441152	16.141638998245703	16.424547392213533	18.65162359252529	0.0	0.0	17.453280307746503	18.080746754910386	0.0	18.11885354249454	18.11840357926673	17.171303589610677	19.026783394542285	16.311647360204248	15.612301648518216	16.28612898943685	16.555132514866354	15.610137902428734	15.84424620237782	16.971128011364577	14.809092462726776	15.725750501978794	15.286325636399482	15.028469574606838	15.37802979898032	15.45766324329675	15.071472242618638	15.11640622468978	15.607929595817962	15.12271924539701	15.539453930587653	15.278497607656018	15.222553341497594	14.835988548490183	14.789807181907518	15.117128850245583	15.245950050743343	15.824679377458212	14.721258315765008	15.177952075940768	15.323509389708644	15.973323361655083	15.613589092171171	15.350371556912995	15.294732454671092	14.535084046774713	14.300368803638472	14.595318722513207	14.650278284321868	14.343632627910871	14.48823230149077	14.302719084716314	14.38333803851229
Photosynthesis	17.74255768948256	0.0	0.0	0.0	0.0	19.166004561717834	17.34198256659457	0.0	18.633800249148468	0.0	17.75299077525182	19.56170022571366	0.0	19.346307088657156	18.412354758112357	17.62929423270721	17.08925939760294	17.677122896710205	16.773579565171808	17.935511198465974	16.741877931547442	16.783190867059236	17.829051044482487	18.1463874863335	18.495910869771375	16.906453282137186	17.373446788420537	18.999157664504054	19.109726575892168	18.25195773632841	16.39054905101765	0.0	16.536212589063574	15.513125943731394	16.436790192293632	16.227204292288732	16.133516830725082	15.670332824496576	16.665065244275734	14.57770383034784	15.252466834025421	16.02733864819626	14.892022793725419	15.405967572476328	15.316669668604735	15.702522915535832	15.51216458528972	15.774168793435953	15.407455651132945	15.65794339465084	15.3469214343309	15.761283778294471	15.243513900053108	15.301577719530895	15.298357356148113	15.47079146887117	15.926831679274533	15.010091235382493	15.0559393962494	16.07458068551845	15.975420063499714	16.012400192245927	15.479969707167717	15.436472079410454	14.5698148865932	14.553882002068978	14.759130002401328	14.80780332080311	14.575172374770093	14.60775548261826	14.582870732927226	14.815680077393923
Polyketide sugar unit biosynthesis	0.0	0.0	0.0	0.0	20.704722010180177	19.775124265971254	18.607616002958963	0.0	18.130442579914344	0.0	19.51434379232807	19.93570348610676	20.548201420907198	20.03406097303189	19.85249364313289	19.276121916198896	17.52915620943701	19.419977168091204	17.24480932035417	18.33227344558655	16.84274447853489	17.571953562912984	18.738402103122198	20.09927360093275	20.922343293572023	17.613870406633378	17.783354874530545	18.164456019937017	18.953373376017126	0.0	17.755010239034213	20.002606942744737	16.89725285785686	15.902145781193822	17.342595000501817	16.206528479059045	16.049245345139095	16.527315438339567	16.973911229713863	15.04575076546137	15.534343284352127	16.182256218323257	15.385020495797566	16.010479963879924	15.524232839689473	15.702301060841675	15.576408773419784	15.923997947415957	15.350193216459255	15.708251329251452	15.123747563356746	15.62673664776457	15.167868757480408	15.34341819577522	15.47439825385217	15.726978699740759	15.820773996341487	14.776085658766046	15.156930810126157	15.893507479724946	15.646732898086036	15.653975802841822	15.497175844045621	14.99126350649646	14.610506830263635	14.48231411010957	14.812808974752022	14.855401354277385	14.694584529397353	14.59717901639614	14.653808507036098	14.662860806302023
Porphyrin and chlorophyll metabolism	20.263811026548854	0.0	0.0	21.356745887920354	20.24478742683993	19.717479561273734	17.623193519765138	21.229404468015325	18.974825710339935	23.021794564339572	18.84616440553468	18.91906762347013	19.179049293650234	21.53730800911519	18.33674873729767	18.946473465557577	18.051680946565597	18.594622413380232	16.66318236572368	17.299826984906723	16.296850349423323	17.24813218197252	18.550493571086108	19.297657602661275	19.183373099183864	16.75712451998654	17.305796203730832	18.74780791863518	18.64967319662897	19.07478189347133	17.060701635522236	17.61289953222286	16.32285203920518	15.347746929664803	16.661060700295337	16.076523821872367	15.810656855408475	16.359971539582173	16.68953858190097	14.49707073595525	15.367336145732276	15.728095864859606	15.145323687095495	15.52992915235852	15.467740819455177	15.121944600898354	15.247700555059295	15.479490616139906	15.475490709210188	15.47988389033264	15.490801214119488	15.286301177505392	15.15563252514721	15.168643164751115	15.3087134649899	15.31761283947497	16.019758802588623	14.847354362279917	15.061316949513168	15.800390690430287	15.883371222222369	15.771654775975078	15.4774966805834	15.409594873056932	14.577258933274646	14.275567358844054	14.693205610948098	14.67531626942381	14.445841901494772	14.440690861598506	14.352322146230904	14.401137279523635
Propanoate metabolism	17.832329233598635	20.350253874372086	22.9621103011945	21.91750096823819	19.534767282861207	18.316143297173262	17.509356099960346	22.848069958756884	18.779318844565715	19.22749518770098	19.08898185758024	20.131075481298584	18.5146240563418	19.37985388259659	17.069238514224857	19.42524472758159	17.796774297399168	18.279945050525033	16.202339087380597	16.158124621429085	15.863858758274233	16.735871591998478	17.61468637126576	19.202752082066777	18.01928689043257	16.128525209162515	17.597198642398265	17.833625188800195	17.56749574453517	16.661820568328533	16.708312494046996	18.431501002856052	15.853460662868363	14.932011488536961	15.628163124224775	15.69458492857895	15.863140475754571	15.813685525386525	16.34342783148553	14.760831367562623	15.545672936841305	16.032975203324142	15.26975404821321	15.625284244239436	15.141223255537463	15.331596406870906	15.403607084186447	15.811856328304382	15.596890857081258	16.155582411629673	15.366977530417254	15.638621970106975	15.222743288878785	15.208323181819605	15.517586921493878	15.589167232485105	16.13435156761517	14.971396622656712	15.285197173748783	15.930825078095047	16.0865292399339	15.79771587044937	15.681368670088798	15.46526200246141	14.500477215895181	14.482581180424724	14.756921998385241	14.889199369659964	14.513655065708667	14.41851483115219	14.406056925222837	14.424137396549858
Proteasome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.48670601952313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.780214831097194	16.568562682069597	0.0	16.396947225853246	16.542872216273405	16.19982701546831	16.422183198634045	16.187833563560467	15.800289139237833	14.764259326844082	15.738525060589598	14.726508253075501	15.793468392552564	15.29208426080816	16.328203697825604	15.867820871350137	14.263537977785798	14.766214714016419	15.29692918877513	16.329746423156728	16.830231830442617	15.929653161340587	16.64413365463909	14.069048765964475	14.594157447006532	14.450412016316944	14.563163687078791	14.015302637967073	14.099210340751275	14.656493336304871	15.006664882489062
Protein digestion and absorption	0.0	0.0	0.0	0.0	0.0	19.01341309982592	17.044742035719683	0.0	0.0	0.0	0.0	0.0	0.0	17.97938749022998	17.303244131389942	0.0	16.22154853891973	0.0	16.310107524384385	17.316260873960257	16.058163074456935	16.430773432653	17.15990035962782	17.913210934270538	18.895315010361273	16.635182131171323	17.074647427037654	0.0	0.0	17.7799070704591	16.286256607089715	18.634274598046108	16.604330385783044	14.948567476006685	16.505138894322734	15.628972509516483	16.470703942925073	15.84026091694314	17.02340380530734	14.880263566769026	15.974398721368086	16.46072136921776	15.480715090005294	16.439127430035523	15.38858376751116	16.493252177022843	15.823076717564525	16.215772418520892	16.271939845098064	16.09518412815705	15.49363980563128	15.846050586939784	15.314823860168385	15.413690661721791	16.210917024865658	15.904421294667316	15.922763240165999	15.2786343230435	15.678845881403062	15.469064197017454	16.425647220556343	15.91694227240851	15.75064637201378	15.283841196247051	14.600291342380945	14.630670651636425	14.806220525024322	14.785131321626356	14.599159997816043	14.669191480993959	14.571383464252657	14.981769580110127
Purine metabolism	17.427659419160783	20.532762238707335	0.0	21.215087465324526	20.66943443127426	19.64402653416471	17.57012745682989	21.163193642473885	19.159724200962703	19.510176674158675	18.40545993598263	19.310655315641707	17.763854028119848	19.65416709339537	17.89501005293615	18.929947349694267	17.610873185434436	17.66268970287824	16.64483186873256	17.751591329118664	16.119602090242186	17.236107481143158	17.77804352774407	18.919159808151683	18.957472765631998	16.877044529306115	17.60163309219986	18.497036122686985	18.45228405492372	18.823060266004834	17.083789411934898	18.4136103455345	16.49710647763148	15.410659769668445	16.338398672697323	16.076212218640805	15.959666672924163	15.976364421689619	16.567888511694722	14.961797999169013	15.68674630079373	15.886497925563969	15.335551175628384	15.607839574538941	15.451989741514355	15.40525255012653	15.40516551748335	15.687020937006277	15.51705675301706	15.735487477811231	15.349951360128914	15.434321039012106	15.139146131861969	15.158231209737957	15.388491837912357	15.571598031835375	16.005688597705422	14.990276522697535	15.123456817251647	15.751902431523506	16.096310332106707	15.711729082867626	15.566300923539021	15.307575922008906	14.563639590970437	14.425829694104479	14.68825856905348	14.754633287387158	14.482101761802012	14.524001518715709	14.475565446746753	14.534875625126984
Pyrimidine metabolism	17.785037222855486	19.973677155357276	0.0	21.90103451396565	18.88810097704178	19.860742031581403	18.15762139764704	22.438867797077833	19.43605182476228	20.069503936678515	18.39136223211362	18.70026685761041	18.996710780425726	19.501409872096403	17.864796277875413	18.76645157256121	17.76484649933857	17.864641169831952	16.720678016232853	17.739215703804017	16.138090912892146	16.864876404302755	18.246482765821415	18.699150890550943	19.662771072647875	16.993034503241567	17.8938108254024	18.510042903811915	18.489855271001904	19.806327650746766	17.312345785376795	18.670750724282186	16.512293371971296	15.366741775843936	16.331497914524487	16.128736166634013	16.04191470610357	16.030569173484512	16.82446480398735	14.77743313831549	15.678596250817462	16.055007070392154	15.377205823821818	15.64361641642558	15.618137516327229	15.589680710750908	15.575861507498692	15.83853419315654	15.526640874668002	15.903087964386314	15.409401015035334	15.587347719827251	15.195271629677714	15.266179312644702	15.411870551135333	15.447589124741926	16.084263609391478	14.911047231667203	15.15922184732811	15.688562436305192	16.08304972596078	15.727160246756839	15.655605549537938	15.157327195451114	14.578982219367829	14.577826917977273	14.704434725043075	14.824510267212876	14.54673563127679	14.571490015322382	14.607923253935107	14.661783888499938
Pyruvate metabolism	18.29520252404972	21.19832090614372	0.0	20.757437514809745	20.411681492279964	19.18540874401176	17.995160455868067	22.461418077130503	17.941973733718623	20.19707638487011	18.49205346367366	19.68427469632801	18.46419257266513	20.689418761768223	17.66044349424752	18.738032005940013	17.753127892986612	18.134285418484808	16.396430875593737	16.958974812245167	16.002220868496444	16.566904812264085	17.7633199430762	19.399661915869263	18.47444213456892	16.845768388141344	17.611056115412044	18.170928988525546	18.44497531837708	17.678163557779644	16.88003100590822	18.471949563646735	16.017742480581752	14.930231021486534	15.714617016187956	15.680041444143363	15.618978089472794	15.622789683212524	16.4176201685475	14.622385345086958	15.419198183949005	15.786828702413715	15.08201041433864	15.448628563339769	15.363317602328301	15.39381139805661	15.302678349818589	15.568447196712299	15.462927070459077	15.717894952748905	15.326454999600445	15.409274820388502	15.054900649670916	15.14920427356776	15.342963009416827	15.51608807912929	15.813568655717944	14.880085147519635	15.141359132948953	15.63844825640975	16.006125725359848	15.704240478615173	15.543434351498549	15.35859562371182	14.561363484346218	14.511469239011271	14.691777077805577	14.726945214363475	14.585626917651703	14.583790022453437	14.585140192266463	14.56103406444852
RNA degradation	17.956399647277312	0.0	0.0	0.0	0.0	17.82310126502012	16.34930026470644	0.0	0.0	0.0	20.06167903578374	16.670719102756745	17.309334295566536	0.0	0.0	17.924315742985446	17.48825342751672	18.5414630242737	15.997183263661968	0.0	15.881451079767087	17.385951885064667	16.48046829052101	0.0	17.621264272108586	17.308695383828972	20.291031658260007	0.0	16.597429247050734	0.0	16.93218191066821	18.461860112410236	17.09923410603316	15.494682446071671	0.0	16.37978551983483	16.91919459336289	16.043462918332313	16.51820213658022	14.251389200034684	16.98608699600929	16.874993120584556	15.502336697850081	17.897459561420536	15.606571959036014	16.983430657778896	17.033235582361286	16.81851423778818	16.746659724895796	16.91166727993158	16.483037788993613	17.149184838624347	16.169643289201872	16.318066243569856	16.69409684478833	17.441964872228898	16.348374672867045	15.775966317945844	15.720980880016862	15.877821425526786	16.625522517419178	15.6979594816759	16.06220182846796	15.916474697438415	14.860479847060494	14.65294354573796	15.08250723023247	15.371426751426014	14.410267502855405	14.735775358689141	14.741244879471981	15.445278147834507
RNA transport	16.106790891687456	0.0	0.0	0.0	0.0	17.964028549552342	17.733109684137393	0.0	0.0	0.0	17.758700169393478	16.568369423371497	16.699621835211914	17.740661001614917	16.903008775776446	0.0	16.61946042711389	0.0	15.95892785498658	16.113614947652067	16.48281304894402	17.197890803914913	0.0	0.0	0.0	16.537680387162087	18.02608403945599	0.0	0.0	0.0	15.844179595558549	0.0	16.76929073052743	14.882989022344843	16.956144034204733	16.121172346933488	14.954911979143423	15.57200502228556	16.018556346725394	14.670395851618748	15.09222475938028	15.126032950950252	14.715306203101328	15.598702978922926	15.393079881815773	15.053173993404355	15.252779033272535	15.635693133835945	15.180828568255682	15.513174300555814	15.995481647005137	15.80832580835654	15.61371350341623	15.528747339005397	15.424702097977818	15.222156398333388	16.305919711408016	15.77702133519278	15.374988970786541	16.002474987631214	16.265939498943787	15.939392948950683	15.776578031694074	15.268498031369226	14.975085574525748	14.766905663145598	14.93256485501178	15.043129080974952	14.741584211985874	14.583394977783076	14.57669251985196	14.681879821205012
